orthogroup	query	target_id	per_identity	per_similarity	length	score	gaps	identities	mismatches
OG0000189	Q99490	Q96P47	37.47	9.23	1409	2963.0	751	528	130
OG0000189	Q5VUJ5	Q9UPQ3	50.15	5.74	975	2658.0	430	489	56
OG0000189	A6NIR3	Q9UPQ3	50.76	6.52	981	2712.0	419	498	64
OG0000189	Q5VTM2	Q9UPQ3	45.11	7.53	1022	2547.0	484	461	77
OG0000189	Q99490	Q9UPQ3	37.73	8.42	1402	2931.0	755	529	118
OG0000189	A6NIR3	Q5VUJ5	91.86	0.86	700	3383.0	51	643	6
OG0000189	Q5VTM2	Q5VUJ5	63.25	1.33	830	2793.0	294	525	11
OG0000189	Q99490	Q5VUJ5	29.06	6.73	1366	2204.0	877	397	92
OG0000189	Q5VTM2	A6NIR3	62.04	1.18	851	2808.0	313	528	10
OG0000189	Q99490	A6NIR3	29.6	6.98	1375	2243.0	872	407	96
OG0000189	Q99490	Q5VTM2	28.43	6.93	1400	2207.0	905	398	97
OG0000191	Q07325	P09341	27.71	12.05	166	277.0	100	46	20
OG0000191	P19875	P09341	85.09	2.63	114	485.0	14	97	3
OG0000191	P42830	P09341	42.76	9.66	145	348.0	69	62	14
OG0000191	P02775	P09341	45.33	11.33	150	373.0	65	68	17
OG0000191	P02776	P09341	41.48	12.59	135	306.0	62	56	17
OG0000191	P02778	P09341	26.03	14.38	146	243.0	87	38	21
OG0000191	P19876	P09341	83.33	4.39	114	479.0	14	95	5
OG0000191	P10720	P09341	41.01	10.79	139	304.0	67	57	15
OG0000191	P80162	P09341	41.1	10.27	146	332.0	71	60	15
OG0000191	P19875	Q07325	30.67	11.66	163	295.0	94	50	19
OG0000191	P42830	Q07325	27.65	12.94	170	293.0	101	47	22
OG0000191	P02775	Q07325	26.34	9.68	186	285.0	119	49	18
OG0000191	P02776	Q07325	25.45	11.52	165	259.0	104	42	19
OG0000191	P02778	Q07325	31.37	14.38	153	286.0	83	48	22
OG0000191	P19876	Q07325	28.31	11.45	166	278.0	100	47	19
OG0000191	P10720	Q07325	25.6	10.71	168	261.0	107	43	18
OG0000191	P80162	Q07325	29.24	10.53	171	295.0	103	50	18
OG0000191	P42830	P19875	41.1	10.27	146	341.0	71	60	15
OG0000191	P02775	P19875	42.48	11.11	153	359.0	71	65	17
OG0000191	P02776	P19875	40.88	10.95	137	302.0	66	56	15
OG0000191	P02778	P19875	27.78	14.58	144	247.0	83	40	21
OG0000191	P19876	P19875	84.96	4.42	113	483.0	12	96	5
OG0000191	P10720	P19875	39.72	9.93	141	297.0	71	56	14
OG0000191	P80162	P19875	41.26	13.29	143	333.0	65	59	19
OG0000191	P02775	P42830	41.03	14.1	156	355.0	70	64	22
OG0000191	P02776	P42830	40.0	13.57	140	311.0	65	56	19
OG0000191	P02778	P42830	27.03	16.22	148	260.0	84	40	24
OG0000191	P19876	P42830	41.67	11.81	144	339.0	67	60	17
OG0000191	P10720	P42830	37.41	10.88	147	296.0	76	55	16
OG0000191	P80162	P42830	71.88	6.25	128	478.0	28	92	8
OG0000191	P02776	P02775	42.11	8.55	152	347.0	75	64	13
OG0000191	P02778	P02775	28.05	9.76	164	258.0	102	46	16
OG0000191	P19876	P02775	39.35	12.26	155	344.0	75	61	19
OG0000191	P10720	P02775	38.61	8.23	158	328.0	84	61	13
OG0000191	P80162	P02775	36.36	10.3	165	333.0	88	60	17
OG0000191	P02778	P02776	27.08	11.11	144	241.0	89	39	16
OG0000191	P19876	P02776	39.42	12.41	137	296.0	66	54	17
OG0000191	P10720	P02776	78.07	1.75	114	445.0	23	89	2
OG0000191	P80162	P02776	37.24	11.03	145	300.0	75	54	16
OG0000191	P19876	P02778	26.35	12.16	148	240.0	91	39	18
OG0000191	P10720	P02778	26.53	10.88	147	232.0	92	39	16
OG0000191	P80162	P02778	30.07	18.18	143	276.0	74	43	26
OG0000191	P10720	P19876	38.3	11.35	141	291.0	71	54	16
OG0000191	P80162	P19876	41.38	11.03	145	328.0	69	60	16
OG0000191	P80162	P10720	34.44	9.93	151	282.0	84	52	15
OG0000192	P50225	P49888	44.83	11.41	377	1008.0	165	169	43
OG0000192	O43704	P49888	49.19	10.27	370	1077.0	150	182	38
OG0000192	O00338	P49888	40.99	13.05	383	965.0	176	157	50
OG0000192	P50226	P49888	44.27	12.8	375	997.0	161	166	48
OG0000192	O75897	P49888	41.34	12.66	387	968.0	178	160	49
OG0000192	P0DMN0	P49888	43.54	11.87	379	993.0	169	165	45
OG0000192	P0DMM9	P49888	43.54	11.87	379	993.0	169	165	45
OG0000192	Q6IMI6	P49888	44.42	10.91	385	1021.0	172	171	42
OG0000192	O43704	P50225	44.8	12.8	375	1025.0	159	168	48
OG0000192	O00338	P50225	44.39	13.64	374	1005.0	157	166	51
OG0000192	P50226	P50225	93.69	2.33	301	1517.0	12	282	7
OG0000192	O75897	P50225	46.01	12.77	376	1049.0	155	173	48
OG0000192	P0DMN0	P50225	89.87	2.94	306	1493.0	22	275	9
OG0000192	P0DMM9	P50225	89.87	2.94	306	1493.0	22	275	9
OG0000192	Q6IMI6	P50225	44.59	13.46	379	1024.0	159	169	51
OG0000192	O00338	O43704	45.84	12.87	373	1055.0	154	171	48
OG0000192	P50226	O43704	45.72	12.3	374	1031.0	157	171	46
OG0000192	O75897	O43704	45.36	13.26	377	1057.0	156	171	50
OG0000192	P0DMN0	O43704	43.8	12.14	379	1014.0	167	166	46
OG0000192	P0DMM9	O43704	43.8	12.14	379	1014.0	167	166	46
OG0000192	Q6IMI6	O43704	46.58	11.32	380	1075.0	160	177	43
OG0000192	P50226	O00338	44.2	15.09	371	1002.0	151	164	56
OG0000192	O75897	O00338	53.87	11.33	362	1150.0	126	195	41
OG0000192	P0DMN0	O00338	43.39	12.96	378	993.0	165	164	49
OG0000192	P0DMM9	O00338	43.39	12.96	378	993.0	165	164	49
OG0000192	Q6IMI6	O00338	47.07	12.5	376	1077.0	152	177	47
OG0000192	O75897	P50226	46.4	12.8	375	1050.0	153	174	48
OG0000192	P0DMN0	P50226	87.01	4.55	308	1456.0	26	268	14
OG0000192	P0DMM9	P50226	87.01	4.55	308	1456.0	26	268	14
OG0000192	Q6IMI6	P50226	45.0	12.63	380	1026.0	161	171	48
OG0000192	P0DMN0	O75897	46.77	13.71	372	1058.0	147	174	51
OG0000192	P0DMM9	O75897	46.77	13.71	372	1058.0	147	174	51
OG0000192	Q6IMI6	O75897	49.2	11.97	376	1116.0	146	185	45
OG0000192	P0DMM9	P0DMN0	100.0	0.0	295	1582.0	0	295	0
OG0000192	Q6IMI6	P0DMN0	45.62	13.26	377	1033.0	155	172	50
OG0000192	Q6IMI6	P0DMM9	45.62	13.26	377	1033.0	155	172	50
OG0000203	Q86UF2	Q8IX94	94.22	1.01	796	3914.0	38	750	8
OG0000203	A0A2R8YE69	Q8IX94	98.59	0.38	781	4011.0	8	770	3
OG0000203	A4D2H0	Q8IX94	94.59	0.88	795	3923.0	36	752	7
OG0000203	P0CG41	Q8IX94	99.23	0.26	779	4027.0	4	773	2
OG0000203	Q96RT6	Q8IX94	66.86	5.9	881	3157.0	240	589	52
OG0000203	A4FU28	Q8IX94	98.34	0.38	782	4002.0	10	769	3
OG0000203	Q8IX95	Q8IX94	17.28	1.52	787	701.0	639	136	12
OG0000203	Q96PC5	Q8IX94	44.54	2.96	1484	3520.0	779	661	44
OG0000203	A0A2R8YE69	Q86UF2	93.85	1.13	797	3905.0	40	748	9
OG0000203	A4D2H0	Q86UF2	99.36	0.39	778	4028.0	2	773	3
OG0000203	P0CG41	Q86UF2	94.71	1.01	794	3923.0	34	752	8
OG0000203	Q96RT6	Q86UF2	67.05	6.5	877	3161.0	232	588	57
OG0000203	A4FU28	Q86UF2	92.99	1.5	799	3885.0	44	743	12
OG0000203	Q8IX95	Q86UF2	17.39	1.27	788	703.0	641	137	10
OG0000203	Q96PC5	Q86UF2	44.43	3.38	1481	3518.0	773	658	50
OG0000203	A4D2H0	A0A2R8YE69	94.23	0.75	797	3916.0	40	751	6
OG0000203	P0CG41	A0A2R8YE69	98.08	0.38	783	4005.0	12	768	3
OG0000203	Q96RT6	A0A2R8YE69	66.44	6.12	882	3148.0	242	586	54
OG0000203	A4FU28	A0A2R8YE69	97.58	0.64	784	3988.0	14	765	5
OG0000203	Q8IX95	A0A2R8YE69	17.28	1.52	787	703.0	639	136	12
OG0000203	Q96PC5	A0A2R8YE69	44.31	3.1	1485	3511.0	781	658	46
OG0000203	P0CG41	A4D2H0	95.33	0.63	793	3938.0	32	756	5
OG0000203	Q96RT6	A4D2H0	67.24	6.51	876	3167.0	230	589	57
OG0000203	A4FU28	A4D2H0	93.61	1.13	798	3900.0	42	747	9
OG0000203	Q8IX95	A4D2H0	16.82	2.29	785	703.0	635	132	18
OG0000203	Q96PC5	A4D2H0	44.53	3.38	1480	3524.0	771	659	50
OG0000203	Q96RT6	P0CG41	67.12	6.03	879	3167.0	236	590	53
OG0000203	A4FU28	P0CG41	97.83	0.38	784	3996.0	14	767	3
OG0000203	Q8IX95	P0CG41	17.28	1.52	787	701.0	639	136	12
OG0000203	Q96PC5	P0CG41	44.67	3.04	1482	3530.0	775	662	45
OG0000203	A4FU28	Q96RT6	67.2	6.15	878	3168.0	234	590	54
OG0000203	Q8IX95	Q96RT6	18.7	1.06	754	724.0	605	141	8
OG0000203	Q96PC5	Q96RT6	45.33	1.7	1467	3515.0	777	665	25
OG0000203	Q8IX95	A4FU28	17.3	1.65	786	704.0	637	136	13
OG0000203	Q96PC5	A4FU28	44.6	3.1	1482	3526.0	775	661	46
OG0000203	Q96PC5	Q8IX95	10.37	0.42	1417	749.0	1264	147	6
OG0000204	P39877	Q9UNK4	39.06	8.33	192	486.0	101	75	16
OG0000204	O15496	Q9UNK4	32.57	9.63	218	486.0	126	71	21
OG0000204	Q9NZK7	Q9UNK4	35.53	10.15	197	478.0	107	70	20
OG0000204	Q02509	Q9UNK4	16.8	3.28	518	533.0	414	87	17
OG0000204	P14555	Q9UNK4	42.55	11.17	188	524.0	87	80	21
OG0000204	Q5R387	Q9UNK4	26.29	11.74	213	389.0	132	56	25
OG0000204	Q9BZM2	Q9UNK4	35.0	7.27	220	498.0	127	77	16
OG0000204	O15496	P39877	29.68	8.68	219	444.0	135	65	19
OG0000204	Q9NZK7	P39877	38.14	6.19	194	476.0	108	74	12
OG0000204	Q02509	P39877	15.41	3.08	519	505.0	423	80	16
OG0000204	P14555	P39877	38.54	8.33	192	466.0	102	74	16
OG0000204	Q5R387	P39877	28.44	7.58	211	398.0	135	60	16
OG0000204	Q9BZM2	P39877	31.82	7.27	220	451.0	134	70	16
OG0000204	Q9NZK7	O15496	33.02	9.77	215	488.0	123	71	21
OG0000204	Q02509	O15496	18.25	3.8	526	604.0	410	96	20
OG0000204	P14555	O15496	30.77	9.05	221	446.0	133	68	20
OG0000204	Q5R387	O15496	27.9	6.87	233	403.0	152	65	16
OG0000204	Q9BZM2	O15496	28.4	8.64	243	479.0	153	69	21
OG0000204	Q02509	Q9NZK7	16.44	3.29	517	527.0	415	85	17
OG0000204	P14555	Q9NZK7	43.75	5.21	192	515.0	98	84	10
OG0000204	Q5R387	Q9NZK7	31.4	9.18	207	420.0	123	65	19
OG0000204	Q9BZM2	Q9NZK7	32.13	8.14	221	482.0	132	71	18
OG0000204	P14555	Q02509	16.41	2.1	524	505.0	427	86	11
OG0000204	Q5R387	Q02509	16.92	3.46	520	544.0	414	88	18
OG0000204	Q9BZM2	Q02509	18.9	3.02	529	614.0	413	100	16
OG0000204	Q5R387	P14555	31.07	11.17	206	420.0	119	64	23
OG0000204	Q9BZM2	P14555	29.49	14.29	217	455.0	122	64	31
OG0000204	Q9BZM2	Q5R387	28.02	8.62	232	416.0	147	65	20
OG0000205	P32246	P51681	48.3	12.02	441	1251.0	175	213	53
OG0000205	P49238	P51681	35.36	12.55	478	1049.0	249	169	60
OG0000205	O00421	P51681	36.34	13.33	465	1013.0	234	169	62
OG0000205	P41597	P51681	58.72	7.8	436	1421.0	146	256	34
OG0000205	P51685	P51681	37.23	13.19	470	1077.0	233	175	62
OG0000205	P51679	P51681	43.27	13.91	453	1184.0	194	196	63
OG0000205	O00590	P51681	31.38	12.09	513	994.0	290	161	62
OG0000205	P51677	P51681	44.07	14.09	447	1174.0	187	197	63
OG0000205	P49238	P32246	37.66	10.88	478	1057.0	246	180	52
OG0000205	O00421	P32246	36.27	10.27	477	1028.0	255	173	49
OG0000205	P41597	P32246	45.32	9.79	470	1223.0	211	213	46
OG0000205	P51685	P32246	37.26	14.78	467	1073.0	224	174	69
OG0000205	P51679	P32246	44.25	13.94	452	1189.0	189	200	63
OG0000205	O00590	P32246	35.26	11.95	502	1076.0	265	177	60
OG0000205	P51677	P32246	55.56	12.29	423	1332.0	136	235	52
OG0000205	O00421	P49238	29.64	11.29	496	900.0	293	147	56
OG0000205	P41597	P49238	36.97	10.3	495	1093.0	261	183	51
OG0000205	P51685	P49238	34.87	14.29	476	1017.0	242	166	68
OG0000205	P51679	P49238	37.27	10.77	483	1075.0	251	180	52
OG0000205	O00590	P49238	33.53	8.86	519	1013.0	299	174	46
OG0000205	P51677	P49238	38.27	11.84	473	1075.0	236	181	56
OG0000205	P41597	O00421	35.23	11.0	491	1026.0	264	173	54
OG0000205	P51685	O00421	31.61	12.81	484	960.0	269	153	62
OG0000205	P51679	O00421	32.72	12.14	486	966.0	268	159	59
OG0000205	O00590	O00421	31.47	9.07	518	963.0	308	163	47
OG0000205	P51677	O00421	36.84	10.32	475	1036.0	251	175	49
OG0000205	P51685	P41597	34.4	11.4	500	1053.0	271	172	57
OG0000205	P51679	P41597	40.13	14.08	476	1153.0	218	191	67
OG0000205	O00590	P41597	32.88	12.88	520	1050.0	282	171	67
OG0000205	P51677	P41597	43.19	11.91	470	1198.0	211	203	56
OG0000205	P51679	P51685	39.14	14.62	465	1123.0	215	182	68
OG0000205	O00590	P51685	31.9	12.72	511	1001.0	283	163	65
OG0000205	P51677	P51685	36.31	14.44	471	1045.0	232	171	68
OG0000205	O00590	P51679	35.59	12.33	503	1070.0	262	179	62
OG0000205	P51677	P51679	40.3	13.79	464	1128.0	213	187	64
OG0000205	P51677	O00590	35.26	11.95	502	1058.0	265	177	60
OG0000206	O43506	Q8TC27	28.19	11.65	1082	1995.0	651	305	126
OG0000206	Q9UKJ8	Q8TC27	28.19	11.28	1082	1991.0	655	305	122
OG0000206	Q9Y3Q7	Q8TC27	37.0	12.76	1019	2380.0	512	377	130
OG0000206	Q6NVV9	Q8TC27	24.04	6.99	915	1388.0	631	220	64
OG0000206	Q9UKF2	Q8TC27	29.99	11.19	1117	2106.0	657	335	125
OG0000206	Q99965	Q8TC27	36.08	9.98	1042	2307.0	562	376	104
OG0000206	Q9UKF5	Q8TC27	29.8	12.29	1131	2147.0	655	337	139
OG0000206	Q13443	Q8TC27	32.46	12.75	1106	2297.0	606	359	141
OG0000206	Q9UKJ8	O43506	53.23	10.76	883	2821.0	318	470	95
OG0000206	Q9Y3Q7	O43506	28.3	10.83	1053	1978.0	641	298	114
OG0000206	Q6NVV9	O43506	23.82	7.13	869	1322.0	600	207	62
OG0000206	Q9UKF2	O43506	32.89	12.46	1043	2236.0	570	343	130
OG0000206	Q99965	O43506	29.87	10.89	1038	2022.0	615	310	113
OG0000206	Q9UKF5	O43506	40.6	9.21	1032	2628.0	518	419	95
OG0000206	Q13443	O43506	32.06	11.93	1073	2239.0	601	344	128
OG0000206	Q9Y3Q7	Q9UKJ8	28.05	11.35	1048	1936.0	635	294	119
OG0000206	Q6NVV9	Q9UKJ8	24.53	7.94	856	1352.0	578	210	68
OG0000206	Q9UKF2	Q9UKJ8	34.08	12.29	1033	2275.0	554	352	127
OG0000206	Q99965	Q9UKJ8	29.79	11.12	1034	1995.0	611	308	115
OG0000206	Q9UKF5	Q9UKJ8	40.22	10.67	1022	2587.0	502	411	109
OG0000206	Q13443	Q9UKJ8	32.33	12.09	1067	2233.0	593	345	129
OG0000206	Q6NVV9	Q9Y3Q7	25.0	7.6	868	1382.0	585	217	66
OG0000206	Q9UKF2	Q9Y3Q7	28.4	11.23	1095	2007.0	661	311	123
OG0000206	Q99965	Q9Y3Q7	36.68	11.46	995	2295.0	516	365	114
OG0000206	Q9UKF5	Q9Y3Q7	27.51	9.96	1134	2021.0	709	312	113
OG0000206	Q13443	Q9Y3Q7	31.59	9.03	1108	2169.0	658	350	100
OG0000206	Q9UKF2	Q6NVV9	21.28	7.27	935	1301.0	668	199	68
OG0000206	Q99965	Q6NVV9	24.04	6.01	882	1321.0	617	212	53
OG0000206	Q9UKF5	Q6NVV9	21.36	5.78	969	1337.0	706	207	56
OG0000206	Q13443	Q6NVV9	21.17	7.19	959	1327.0	687	203	69
OG0000206	Q99965	Q9UKF2	30.14	10.41	1085	2088.0	645	327	113
OG0000206	Q9UKF5	Q9UKF2	32.08	12.19	1116	2314.0	622	358	136
OG0000206	Q13443	Q9UKF2	32.92	11.0	1118	2319.0	627	368	123
OG0000206	Q9UKF5	Q99965	27.59	11.25	1120	2039.0	685	309	126
OG0000206	Q13443	Q99965	30.93	10.86	1096	2176.0	638	339	119
OG0000206	Q13443	Q9UKF5	33.39	11.01	1135	2420.0	631	379	125
OG0000207	Q58FG0	Q58FF8	39.87	9.39	479	1066.0	243	191	45
OG0000207	Q58FG1	Q58FF8	28.45	7.67	587	935.0	375	167	45
OG0000207	P08238	Q58FF8	47.17	1.75	742	1810.0	379	350	13
OG0000207	P07900	Q58FF8	40.89	4.04	768	1670.0	423	314	31
OG0000207	Q58FF7	Q58FF8	46.52	4.64	647	1576.0	316	301	30
OG0000207	Q58FF6	Q58FF8	48.28	4.48	580	1472.0	274	280	26
OG0000207	Q14568	Q58FF8	42.77	4.68	491	1116.0	258	210	23
OG0000207	Q58FG1	Q58FG0	34.51	5.78	536	1009.0	320	185	31
OG0000207	P08238	Q58FG0	32.13	4.39	775	1376.0	492	249	34
OG0000207	P07900	Q58FG0	37.55	2.9	759	1518.0	452	285	22
OG0000207	Q58FF7	Q58FG0	31.66	6.07	676	1191.0	421	214	41
OG0000207	Q58FF6	Q58FG0	31.42	5.89	611	1065.0	383	192	36
OG0000207	Q14568	Q58FG0	26.63	3.07	522	753.0	367	139	16
OG0000207	P08238	Q58FG1	43.26	4.66	772	1782.0	402	334	36
OG0000207	P07900	Q58FG1	48.56	1.57	766	1927.0	382	372	12
OG0000207	Q58FF7	Q58FG1	45.47	5.35	673	1638.0	331	306	36
OG0000207	Q58FF6	Q58FG1	30.76	6.39	673	1134.0	423	207	43
OG0000207	Q14568	Q58FG1	33.33	4.53	552	987.0	343	184	25
OG0000207	P07900	P08238	82.68	6.9	768	3359.0	80	635	53
OG0000207	Q58FF7	P08238	77.72	1.77	736	2946.0	151	572	13
OG0000207	Q58FF6	P08238	54.12	4.25	776	2194.0	323	420	33
OG0000207	Q14568	P08238	38.68	2.65	755	1534.0	443	292	20
OG0000207	Q58FF7	P07900	66.32	6.5	769	2705.0	209	510	50
OG0000207	Q58FF6	P07900	47.45	6.6	803	2041.0	369	381	53
OG0000207	Q14568	P07900	44.73	0.54	740	1703.0	405	331	4
OG0000207	Q58FF6	Q58FF7	46.71	4.25	730	1778.0	358	341	31
OG0000207	Q14568	Q58FF7	38.15	4.71	658	1334.0	376	251	31
OG0000207	Q14568	Q58FF6	40.96	4.99	581	1285.0	314	238	29
OG0000208	Q9UH17	Q6NTF7	22.32	7.59	448	646.0	314	100	34
OG0000208	Q8IUX4	Q6NTF7	23.41	6.82	440	647.0	307	103	30
OG0000208	Q9GZX7	Q6NTF7	30.85	10.28	282	545.0	166	87	29
OG0000208	Q9NRW3	Q6NTF7	32.13	8.66	277	546.0	164	89	24
OG0000208	P31941	Q6NTF7	28.93	13.57	280	522.0	161	81	38
OG0000208	Q96AK3	Q6NTF7	22.35	7.3	452	640.0	318	101	33
OG0000208	Q9HC16	Q6NTF7	22.1	8.26	448	632.0	312	99	37
OG0000208	P41238	Q6NTF7	24.84	10.56	322	525.0	208	80	34
OG0000208	Q8IUX4	Q9UH17	51.36	6.92	477	1463.0	199	245	33
OG0000208	Q9GZX7	Q9UH17	25.0	6.82	440	681.0	300	110	30
OG0000208	Q9NRW3	Q9UH17	28.57	5.39	427	751.0	282	122	23
OG0000208	P31941	Q9UH17	46.29	2.3	391	1015.0	201	181	9
OG0000208	Q96AK3	Q9UH17	50.92	5.5	491	1474.0	214	250	27
OG0000208	Q9HC16	Q9UH17	48.05	9.24	487	1422.0	208	234	45
OG0000208	P41238	Q9UH17	24.53	5.03	477	738.0	336	117	24
OG0000208	Q9GZX7	Q8IUX4	24.09	5.68	440	656.0	309	106	25
OG0000208	Q9NRW3	Q8IUX4	39.95	3.31	393	921.0	223	157	13
OG0000208	P31941	Q8IUX4	25.06	6.44	435	664.0	298	109	28
OG0000208	Q96AK3	Q8IUX4	70.9	4.39	433	1773.0	107	307	19
OG0000208	Q9HC16	Q8IUX4	43.76	11.04	489	1331.0	221	214	54
OG0000208	P41238	Q8IUX4	22.99	9.11	461	707.0	313	106	42
OG0000208	Q9NRW3	Q9GZX7	37.97	7.89	266	614.0	144	101	21
OG0000208	P31941	Q9GZX7	34.43	10.99	273	582.0	149	94	30
OG0000208	Q96AK3	Q9GZX7	23.88	6.47	448	659.0	312	107	29
OG0000208	Q9HC16	Q9GZX7	24.6	7.97	439	662.0	296	108	35
OG0000208	P41238	Q9GZX7	28.12	10.54	313	557.0	192	88	33
OG0000208	P31941	Q9NRW3	33.46	11.15	269	564.0	149	90	30
OG0000208	Q96AK3	Q9NRW3	39.05	4.23	402	921.0	228	157	17
OG0000208	Q9HC16	Q9NRW3	24.07	8.8	432	677.0	290	104	38
OG0000208	P41238	Q9NRW3	25.8	9.87	314	532.0	202	81	31
OG0000208	Q96AK3	P31941	25.17	3.97	453	673.0	321	114	18
OG0000208	Q9HC16	P31941	33.57	3.29	426	822.0	269	143	14
OG0000208	P41238	P31941	26.4	8.7	322	547.0	209	85	28
OG0000208	Q9HC16	Q96AK3	36.36	9.47	528	1199.0	286	192	50
OG0000208	P41238	Q96AK3	22.83	8.67	473	723.0	324	108	41
OG0000208	P41238	Q9HC16	23.37	7.16	475	720.0	330	111	34
OG0000210	O43296	Q96NL3	44.78	9.8	786	2158.0	357	352	77
OG0000210	Q8TBZ5	Q96NL3	38.68	10.26	760	1865.0	388	294	78
OG0000210	P51504	Q96NL3	29.91	4.21	642	1170.0	423	192	27
OG0000210	Q08ER8	Q96NL3	46.66	9.04	763	2154.0	338	356	69
OG0000210	Q5CZA5	Q96NL3	46.2	10.17	777	2215.0	339	359	79
OG0000210	Q14592	Q96NL3	40.36	7.46	778	1912.0	406	314	58
OG0000210	Q7Z398	Q96NL3	41.59	7.37	678	1684.0	346	282	50
OG0000210	Q8TBZ5	O43296	35.95	9.7	804	1815.0	437	289	78
OG0000210	P51504	O43296	27.82	3.95	683	1145.0	466	190	27
OG0000210	Q08ER8	O43296	62.62	10.44	709	2625.0	191	444	74
OG0000210	Q5CZA5	O43296	79.73	5.77	676	3066.0	98	539	39
OG0000210	Q14592	O43296	49.93	9.66	745	2199.0	301	372	72
OG0000210	Q7Z398	O43296	38.89	6.81	720	1661.0	391	280	49
OG0000210	P51504	Q8TBZ5	29.65	7.2	597	1109.0	377	177	43
OG0000210	Q08ER8	Q8TBZ5	38.66	8.76	776	1861.0	408	300	68
OG0000210	Q5CZA5	Q8TBZ5	36.4	9.07	805	1837.0	439	293	73
OG0000210	Q14592	Q8TBZ5	35.83	7.24	773	1711.0	440	277	56
OG0000210	Q7Z398	Q8TBZ5	32.08	7.51	692	1385.0	418	222	52
OG0000210	Q08ER8	P51504	29.54	4.77	650	1169.0	427	192	31
OG0000210	Q5CZA5	P51504	26.99	5.75	678	1144.0	456	183	39
OG0000210	Q14592	P51504	27.72	6.09	624	1084.0	413	173	38
OG0000210	Q7Z398	P51504	32.67	6.61	499	1022.0	303	163	33
OG0000210	Q5CZA5	Q08ER8	67.43	7.86	700	2728.0	173	472	55
OG0000210	Q14592	Q08ER8	52.54	7.29	727	2228.0	292	382	53
OG0000210	Q7Z398	Q08ER8	39.97	8.58	688	1650.0	354	275	59
OG0000210	Q14592	Q5CZA5	48.74	9.16	753	2177.0	317	367	69
OG0000210	Q7Z398	Q5CZA5	39.11	7.4	716	1664.0	383	280	53
OG0000210	Q7Z398	Q14592	38.05	7.08	678	1527.0	372	258	48
OG0000211	Q04721	P0DPK3	11.08	0.0	2472	1626.0	2198	274	0
OG0000211	Q9UM47	P0DPK3	10.23	0.9	2336	1480.0	2076	239	21
OG0000211	Q7Z3S9	P0DPK3	85.14	0.0	276	1403.0	41	235	0
OG0000211	P0DPK4	P0DPK3	83.77	0.65	308	1548.0	48	258	2
OG0000211	Q99466	P0DPK3	11.22	1.38	2023	1423.0	1768	227	28
OG0000211	A0A096LNW5	P0DPK3	85.08	1.02	295	1497.0	41	251	3
OG0000211	Q9UM47	Q04721	43.73	9.56	3126	8741.0	1460	1367	299
OG0000211	Q7Z3S9	Q04721	9.55	0.0	2471	1408.0	2235	236	0
OG0000211	P0DPK4	Q04721	9.9	0.88	2495	1574.0	2226	247	22
OG0000211	Q99466	Q04721	33.26	7.26	3184	6841.0	1894	1059	231
OG0000211	A0A096LNW5	Q04721	10.88	0.12	2473	1585.0	2201	269	3
OG0000211	Q7Z3S9	Q9UM47	8.87	0.73	2333	1292.0	2109	207	17
OG0000211	P0DPK4	Q9UM47	10.5	1.11	2342	1553.0	2070	246	26
OG0000211	Q99466	Q9UM47	34.51	7.35	3048	6869.0	1772	1052	224
OG0000211	A0A096LNW5	Q9UM47	10.23	0.86	2336	1448.0	2077	239	20
OG0000211	P0DPK4	Q7Z3S9	80.55	0.0	293	1408.0	57	236	0
OG0000211	Q99466	Q7Z3S9	9.99	1.29	2012	1268.0	1785	201	26
OG0000211	A0A096LNW5	Q7Z3S9	73.97	0.68	292	1296.0	74	216	2
OG0000211	Q99466	P0DPK4	11.64	1.58	2028	1519.0	1760	236	32
OG0000211	A0A096LNW5	P0DPK4	73.99	1.55	323	1441.0	79	239	5
OG0000211	A0A096LNW5	Q99466	11.01	1.43	2025	1386.0	1773	223	29
OG0000224	A0A075B767	P0DN37	93.49	0.59	169	849.0	10	158	1
OG0000224	A0A0B4J2A2	P0DN37	96.99	0.6	166	865.0	4	161	1
OG0000224	F5H284	P0DN37	92.9	1.18	169	847.0	10	157	2
OG0000224	Q9Y536	P0DN37	94.64	0.6	168	854.0	8	159	1
OG0000224	P62937	P0DN37	77.9	3.87	181	777.0	33	141	7
OG0000224	P0DN26	P0DN37	94.05	1.19	168	852.0	8	158	2
OG0000224	A0A075B759	P0DN37	94.05	1.19	168	852.0	8	158	2
OG0000224	A0A0B4J2A2	A0A075B767	96.41	0.0	167	859.0	6	161	0
OG0000224	F5H284	A0A075B767	92.35	0.59	170	841.0	12	157	1
OG0000224	Q9Y536	A0A075B767	92.94	0.0	170	840.0	12	158	0
OG0000224	P62937	A0A075B767	75.96	3.83	183	761.0	37	139	7
OG0000224	P0DN26	A0A075B767	93.49	0.59	169	846.0	10	158	1
OG0000224	A0A075B759	A0A075B767	93.49	0.59	169	846.0	10	158	1
OG0000224	F5H284	A0A0B4J2A2	95.81	0.6	167	857.0	6	160	1
OG0000224	Q9Y536	A0A0B4J2A2	96.41	0.0	167	856.0	6	161	0
OG0000224	P62937	A0A0B4J2A2	78.89	3.89	180	777.0	31	142	7
OG0000224	P0DN26	A0A0B4J2A2	96.99	0.6	166	862.0	4	161	1
OG0000224	A0A075B759	A0A0B4J2A2	96.99	0.6	166	862.0	4	161	1
OG0000224	Q9Y536	F5H284	94.64	0.6	168	847.0	8	159	1
