Orthogroup	Human.UniProt.renamed	Zebrafish.UniProt.renamed
OG0015851	Q7Z5A8	
OG0015852	Q8WU49	
OG0015853	Q8WW34	
OG0015854	Q96MG2	
OG0015855	Q9BQM9	
OG0015856	Q9H972	
OG0015857	Q9HD43	
OG0015858	Q9P1G2	
OG0015859	A0A0J9YW22	
OG0015860	A0A8V8TLL3	
OG0015861	A0A9L9PXS7	
OG0015862	P0DP75	
OG0015863	P23510	
OG0015864	Q14236	
OG0015865	Q16612	
OG0015866	Q3LHN0	
OG0015867	Q6H9L7	
OG0015868	Q6PIZ9	
OG0015869	Q6ZV80	
OG0015870	Q8N5S3	
OG0015871	Q96NZ9	
OG0015872	H3BQJ8	
OG0015873	P0DJR0	
OG0015874	P27348	
OG0015875	Q92988	
OG0015876	Q9NZ38	
OG0015877	Q9UBC9	
OG0015878	A0A8I5QKY2	
OG0015879	P35453	
OG0015880	Q5YKI7	
OG0015881	Q719I0	
OG0015882	Q8N0W7	
OG0015883	Q8N123	
OG0015884	Q9H379	
OG0015885	A0A6Q8PHS2	
OG0015886	A6NML5	
OG0015887	A8MTW9	
OG0015888	A8MZ25	
OG0015889	C0HLZ6	
OG0015890	Q5VSD8	
OG0015891	Q6ZQT7	
OG0015892	Q6ZS52	
OG0015893	Q6ZSV7	
OG0015894	Q6ZTC4	
OG0015895	Q6ZWC4	
OG0015896	Q701N2	
OG0015897	Q8IV31	
OG0015898	Q8IZM0	
OG0015899	Q8N7P7	
OG0015900	Q8N8P6	
OG0015901	Q8NAQ8	
OG0015902	Q8NET4	
OG0015903	P15248	
OG0015904	P41567	
OG0015905	Q6ZQN5	
OG0015906	Q8N7Q2	
OG0015907	Q8N8Q3	
OG0015908	Q8TDR4	
OG0015909	Q96D03	
OG0015910	Q96KX1	
OG0015911	Q99969	
OG0015912	Q9NP94	
OG0015913	P0DOY5	
OG0015914	Q3LHN1	
OG0015915	Q52M75	
OG0015916	Q6DCA0	
OG0015917	Q86UR1	
OG0015918	Q8N0U2	
OG0015919	Q8TAV0	
OG0015920	Q8TEY5	
OG0015921	A0A024RCN7	
OG0015922	A0A2R8YCJ5	
OG0015923	A6H8Z2	
OG0015924	C9JUS6	
OG0015925	P00915	
OG0015926	Q5SY13	
OG0015927	Q5T870	
OG0015928	Q8IYS4	
OG0015929	Q96PC3	
OG0015930	Q96Q35	
OG0015931	A0A087WU04	
OG0015932	O76041	
OG0015933	Q5JWF8	
OG0015934	Q8IYL9	
OG0015935	Q8N8E1	
OG0015936	Q96PE5	
OG0015937	Q9UFW8	
OG0015938	Q9Y2T7	
OG0015939	A0N4Z7	
OG0015940	A6NKL6	
OG0015941	I0J062	
OG0015942	O94768	
OG0015943	Q5GAN3	
OG0015944	Q8TAF5	
OG0015945	Q8TE04	
OG0015946	Q9NPC7	
OG0015947	Q9Y2B4	
OG0015948	A0A1W2PNU3	
OG0015949	O75608	
OG0015950	P09683	
OG0015951	P30281	
OG0015952	Q96BU1	
OG0015953	Q96KN2	
OG0015954	Q96PP4	
OG0015955	Q9H0H9	
OG0015956	Q9UI25	
OG0015957	A0A2R8Y7Y5	
OG0015958	A0A6I8PU40	
OG0015959	O00574	
OG0015960	P0DN84	
OG0015961	Q496A3	
OG0015962	Q8N8C0	
OG0015963	Q96A25	
OG0015964	Q9H4A3	
OG0015965	Q9NP84	
OG0015966	Q9NUB4	
OG0015967	Q9P127	
OG0015968	Q9UHF0	
OG0015969	A6NCS6	
OG0015970	P09430	
OG0015971	P31431	
OG0015972	Q16777	
OG0015973	Q8IZT8	
OG0015974	Q8N292	
OG0015975	Q96PY0	
OG0015976	Q9BYR3	
OG0015977	Q9HC23	
OG0015978	Q9Y6Z4	
OG0015979	A0A6Q8PFC9	
OG0015980	A0PJX0	
OG0015981	A1A4Y4	
OG0015982	A8MW95	
OG0015983	P0DKL9	
OG0015984	P24394	
OG0015985	P31358	
OG0015986	P49450	
OG0015987	P62879	
OG0015988	Q13470	
OG0015989	Q8WWG1	
OG0015990	A0A075B6W3	
OG0015991	O75865	
OG0015992	P25874	
OG0015993	P60153	
OG0015994	Q5VVS0	
OG0015995	Q6UWT4	
OG0015996	Q6UY18	
OG0015997	Q7Z2V1	
OG0015998	Q8WUD1	
OG0015999	Q8WXI7	
OG0016000	Q96M15	
OG0016001	Q96QH2	
OG0016002	Q9BQE6	
OG0016003	Q9BR46	
OG0016004	Q9NZT1	
OG0016005	A6NH13	
OG0016006	A6NNT2	
OG0016007	O14770	
OG0016008	O60829	
OG0016009	P08493	
OG0016010	P0DW85	
OG0016011	P30679	
OG0016012	P86434	
OG0016013	Q00978	
OG0016014	Q13554	
OG0016015	Q6ZN84	
OG0016016	Q96P26	
OG0016017	Q9HB65	
OG0016018	C9J302	
OG0016019	P01589	
OG0016020	P05162	
OG0016021	P41225	
OG0016022	Q15072	
OG0016023	Q6UWE3	
OG0016024	Q8WTQ1	
OG0016025	Q96AH8	
OG0016026	Q96KJ9	
OG0016027	Q96LD4	
OG0016028	A0A075B6W6	
OG0016029	A0A1B0GU29	
OG0016030	A0A3B3IS91	
OG0016031	O14944	
OG0016032	P15502	
OG0016033	Q5T0J3	
OG0016034	Q5T0Z8	
OG0016035	Q8WU39	
OG0016036	Q96QD9	
OG0016037	Q9BXY4	
OG0016038	P02649	
OG0016039	P15941	
OG0016040	Q8N9X5	
OG0016041	Q96HZ7	
OG0016042	Q96RJ3	
OG0016043	Q9H0N5	
OG0016044	Q9H2W2	
OG0016045	A0A590UK24	
OG0016046	B1ANS9	
OG0016047	Q5T700	
OG0016048	Q5U4N7	
OG0016049	Q86X53	
OG0016050	Q8IUC2	
OG0016051	Q8NCQ7	
OG0016052	Q8TC20	
OG0016053	Q9GZY6	
OG0016054	Q9HBW0	
OG0016055	O43745	
OG0016056	O95866	
OG0016057	P16442	
OG0016058	P49771	
OG0016059	Q13642	
OG0016060	Q5JXX7	
OG0016061	Q5SY85	
OG0016062	Q5T3Y7	
OG0016063	Q7Z5L4	
OG0016064	Q8NEY4	
OG0016065	Q9BSW2	
OG0016066	Q9BXB7	
OG0016067	Q9NS61	
OG0016068	A0A1B0GTR4	
OG0016069	A0A994J3T1	
OG0016070	Q15744	
OG0016071	Q68D42	
OG0016072	Q8N661	
OG0016073	Q96EQ8	
OG0016074	Q96PS6	
OG0016075	Q9H1R2	
OG0016076	Q9UKY0	
OG0016077	Q9Y5L2	
OG0016078	A0A0U1RQF7	
OG0016079	A0A2R8Y4Y8	
OG0016080	A8MZG2	
OG0016081	O15255	
OG0016082	P09919	
OG0016083	P31269	
OG0016084	Q5MAI5	
OG0016085	Q8NAE3	
OG0016086	Q8NBZ9	
OG0016087	Q99944	
OG0016088	Q9C0I9	
OG0016089	Q9UBP8	
OG0016090	A0A075B6V6	
OG0016091	O15544	
OG0016092	P12273	
OG0016093	P60903	
OG0016094	Q701N4	
OG0016095	Q86SH4	
OG0016096	Q8N2C3	
OG0016097	Q9C098	
OG0016098	Q9Y6C7	
OG0016099	A0A0U1RRK4	
OG0016100	A0A2R8Y619	
OG0016101	O95157	
OG0016102	P09565	
OG0016103	P35225	
OG0016104	Q13530	
OG0016105	Q5JT25	
OG0016106	Q5T230	
OG0016107	Q6PGN9	
OG0016108	Q7Z7C7	
OG0016109	Q8N7X2	
OG0016110	Q96KK5	
OG0016111	Q9H7B7	
OG0016112	Q9HCM1	
OG0016113	A6NIZ1	
OG0016114	A6NKH3	
OG0016115	P01040	
OG0016116	P61927	
OG0016117	Q05C16	
OG0016118	Q5T442	
OG0016119	Q6MZM9	
OG0016120	Q7LC44	
OG0016121	Q8N8D7	
OG0016122	Q9H3N8	
OG0016123	Q9H8S9	
OG0016124	Q9NV12	
OG0016125	Q9UBT3	
OG0016126	C9JXX5	
OG0016127	O95177	
OG0016128	P59090	
OG0016129	Q05823	
OG0016130	Q7Z3H0	
OG0016131	Q8NAV2	
OG0016132	Q8WUZ0	
OG0016133	Q96PI1	
OG0016134	Q9BRQ5	
OG0016135	A0A075B6V0	
OG0016136	A2RRL7	
OG0016137	G3V211	
OG0016138	O43286	
OG0016139	Q5JTB6	
OG0016140	Q6GV28	
OG0016141	Q7Z6A9	
OG0016142	Q9NQ92	
OG0016143	A0A075B6Z5	
OG0016144	A0A1W2PPG7	
OG0016145	A0ZSE6	
OG0016146	P22362	
OG0016147	Q14210	
OG0016148	Q5H9T9	
OG0016149	Q6B0K9	
OG0016150	Q8N8L6	
OG0016151	Q8WU43	
OG0016152	Q9BYQ5	
OG0016153	A8MUU9	
OG0016154	A8MWE9	
OG0016155	P0C879	
OG0016156	P0DMU3	
OG0016157	P67936	
OG0016158	Q494R0	
OG0016159	Q6ZRP5	
OG0016160	Q6ZSN1	
OG0016161	Q6ZWK4	
OG0016162	Q7L0L9	
OG0016163	Q86WI0	
OG0016164	Q8IV16	
OG0016165	Q8NAA6	
OG0016166	Q96M85	
OG0016167	Q96NJ1	
OG0016168	Q9UIU6	
OG0016169		A0A8M3B715
OG0016170		A0A8M3B723
OG0016171		A0A8M9PJD5
OG0016172		A0A8M9Q4V6
OG0016173		A8E503
OG0016174		F1Q7U0
OG0016175		Q567A1
OG0016176		Q5XJK3
OG0016177		Q7T2B1
OG0016178		Q803N9
OG0016179		Q9YI02
OG0016180		A0A2R8Q1R5
OG0016181		A0A2R8Q213
OG0016182		A0A8M1RJG4
OG0016183		A0A8M2BIE6
OG0016184		A0A8M3AYS3
OG0016185		A0A8M9PU85
OG0016186		A0A8M9Q3P7
OG0016187		A0A8M9QB23
OG0016188		A8E5I1
OG0016189		F1QFN7
OG0016190		P46530
OG0016191		Q5BJA5
OG0016192		Q6PBW5
OG0016193		Q7T381
OG0016194		Q802D1
OG0016195		A0A077DF94
OG0016196		A0A8M1Q154
OG0016197		A0A8M1Q1T7
OG0016198		A0A8M2BGX7
OG0016199		A0A8M6YV03
OG0016200		A0A8M9PC87
OG0016201		A0A8M9Q712
OG0016202		A4IGG9
OG0016203		A8WG37
OG0016204		A8WHV3
OG0016205		F1QBQ6
OG0016206		F6P2T1
OG0016207		Q4VBU7
OG0016208		Q5U3I0
OG0016209		Q7SXD7
OG0016210		Q7SZZ0
OG0016211		Q9DFS2
OG0016212		X1WDD4
OG0016213		A0A0R4IKW1
OG0016214		A0A8M2BFF0
OG0016215		A0A8M2BG42
OG0016216		A0A8M2BLE9
OG0016217		A0A8M6Z1Y1
OG0016218		A0A8M9PQX1
OG0016219		A0A8M9Q2C4
OG0016220		A0FJI1
OG0016221		A0JMK3
OG0016222		A3KNW2
OG0016223		A4QP76
OG0016224		Q1MTI4
OG0016225		Q29RB8
OG0016226		Q5G254
OG0016227		Q5RI65
OG0016228		Q6P129
OG0016229		Q7ZV15
OG0016230		X1WCP6
OG0016231		A0A0G2L4D1
OG0016232		A0A0R4ICX4
OG0016233		A0A8M2B4T8
OG0016234		A0A8M2BF96
OG0016235		A0A8M6YW47
OG0016236		A0A8M9P606
OG0016237		A0A8M9QG33
OG0016238		A0A8N7TE02
OG0016239		A2BGD1
OG0016240		A4QP65
OG0016241		E7F6D6
OG0016242		E7F7K7
OG0016243		E7FE43
OG0016244		Q1L8C9
OG0016245		Q30JB6
OG0016246		Q4V8V8
OG0016247		Q5XJM0
OG0016248		Q66I65
OG0016249		Q6PBY0
OG0016250		Q7SZW5
OG0016251		A0A0R4IMP0
OG0016252		A0A8M1P6T9
OG0016253		A0A8M1Q740
OG0016254		A0A8M2B5P8
OG0016255		A0A8M2BA32
OG0016256		A0A8M3BCZ5
OG0016257		A0A8M9P2F4
OG0016258		A0A8M9PHQ5
OG0016259		A0A8M9PIY6
OG0016260		A0A8M9QAE5
OG0016261		A0A8M9QE08
OG0016262		A0MSJ1
OG0016263		A3KP31
OG0016264		B3DHA8
OG0016265		E7EYT9
OG0016266		E7F8S7
OG0016267		E7FD79
OG0016268		E9QGV7
OG0016269		Q1L8P7
OG0016270		A0A0G2KI21
OG0016271		A0A8M1P7F8
OG0016272		A0A8M2B8B7
OG0016273		A0A8M3B6Y4
OG0016274		A0A8M6Z1D2
OG0016275		A0A8M6Z240
OG0016276		A0A8M9PRF4
OG0016277		A0A8M9PZV1
OG0016278		A0A8M9QGP0
OG0016279		A0A8M9QKE3
OG0016280		A0A8N7TBD4
OG0016281		A2BIR2
OG0016282		A4IG68
OG0016283		A5PLJ7
OG0016284		A8WHR5
OG0016285		E7EYF3
OG0016286		Q08BF2
OG0016287		Q1JPY4
OG0016288		Q4KMK1
OG0016289		Q4VBI6
OG0016290		Q6NWY5
OG0016291		Q6PHY8
OG0016292		A0A1L2F565
OG0016293		A0A8M2B359
OG0016294		A0A8M9NYM7
OG0016295		A0A8M9Q5B1
OG0016296		A0A8M9QL74
OG0016297		A0A8N7TD67
OG0016298		A0AUQ2
OG0016299		B0UYA0
OG0016300		E9QDC9
OG0016301		Q53B63
OG0016302		Q5XJ98
OG0016303		A0A068FNU8
OG0016304		A0A0R4IHF0
OG0016305		A0A0R4IQW1
OG0016306		A0A0R4IW21
OG0016307		A0A2R8QI61
OG0016308		A0A8M1NRP3
OG0016309		A0A8M2BJF6
OG0016310		A0A8M3AZC2
OG0016311		A0A8M6Z7T3
OG0016312		A0A8M9QA18
OG0016313		A0A8M9QC34
OG0016314		A0A8N7TC29
OG0016315		A9JR59
OG0016316		A9JRY8
OG0016317		C0SQ71
OG0016318		E7F4Y9
OG0016319		E7FBI4
OG0016320		F1QXB0
OG0016321		I3ISI6
OG0016322		Q1L8X4
OG0016323		Q1L8Y9
OG0016324		Q5RHZ5
OG0016325		Q6PBN6
OG0016326		Q803V8
OG0016327		A0A0R4IAX5
OG0016328		A0A0R4ICP4
OG0016329		A0A8M2B3F1
OG0016330		A0A8M3AUV7
OG0016331		A0A8M6Z152
OG0016332		A0A8M9PKQ7
OG0016333		A0A8M9PLD9
OG0016334		A0A8M9PLY3
OG0016335		A0A8M9Q9G6
OG0016336		A0A8M9QIE0
OG0016337		A3KNK4
OG0016338		A9ZPE4
OG0016339		B0S6H6
OG0016340		B8JIQ9
OG0016341		E7EXE2
OG0016342		E7F1D9
OG0016343		F1QEF3
OG0016344		Q0P490
OG0016345		Q4VBU2
OG0016346		Q561U6
OG0016347		Q5XTP1
OG0016348		A0A1D5NSQ4
OG0016349		A0A8M1RJM3
OG0016350		A0A8M2B7X7
OG0016351		A0A8M2BJI5
OG0016352		A0A8M3AQK6
OG0016353		A0A8M3ARK3
OG0016354		A0A8M6YWZ6
OG0016355		A0A8M9PC75
OG0016356		A0A8M9PLL5
OG0016357		A0A8M9PVE8
OG0016358		A0A8M9QI22
OG0016359		A8E5P7
OG0016360		A9JTG4
OG0016361		A9Y366
OG0016362		E7F5P9
OG0016363		F1QSV1
OG0016364		Q08BI3
OG0016365		Q3S343
OG0016366		A0A286YBK1
OG0016367		A0A8M2B5J8
OG0016368		A0A8M2BED9
OG0016369		A0A8M2BG15
OG0016370		A0A8M2BJM8
OG0016371		A0A8M2BLF1
OG0016372		A0A8M3ARS6
OG0016373		A0A8M9P234
OG0016374		A0A8M9PZ09
OG0016375		A7MBX6
OG0016376		A7XYJ6
OG0016377		E7FCA5
OG0016378		E7FEJ3
OG0016379		E7FGB9
OG0016380		F1Q5E6
OG0016381		F1R1Q8
OG0016382		Q5R328
OG0016383		Q5XJ34
OG0016384		Q5XJA6
OG0016385		Q6PEI5
OG0016386		Q6ZM08
OG0016387		Q9IAU3
OG0016388		A0A0R4IX64
OG0016389		A0A286Y8A6
OG0016390		A0A8M1NEM1
OG0016391		A0A8M2BJ97
OG0016392		A0A8M2BJI0
OG0016393		A0A8M3AWJ5
OG0016394		A0A8M3B8J5
OG0016395		A0A8M6Z229
OG0016396		A0A8M9PI74
OG0016397		A0A8M9PTR8
OG0016398		A0A8M9QK90
OG0016399		A4FUM1
OG0016400		A8WH86
OG0016401		B0UYT5
OG0016402		F1R7M8
OG0016403		P79729
OG0016404		Q1JPW9
OG0016405		Q6PFU3
OG0016406		Q7T2D1
OG0016407		Q7ZTY4
OG0016408		Q7ZUY3
OG0016409		A0A2R8RQA5
OG0016410		A0A8M1RMB9
OG0016411		A0A8M1RTL5
OG0016412		A0A8M3AQS4
OG0016413		A0A8M3BED9
OG0016414		A0A8M6YYZ5
OG0016415		A0A8M6Z1Q3
OG0016416		A0A8M6Z9C5
OG0016417		A0A8M9PKJ6
OG0016418		A0A8M9PKP0
OG0016419		A0A8M9PYZ5
OG0016420		A0A8M9Q172
OG0016421		A3KNR2
OG0016422		A8E7Q8
OG0016423		B8A4T7
OG0016424		E7EXD7
OG0016425		E7FBH3
OG0016426		F8W5L7
OG0016427		Q1LX52
OG0016428		Q2QKJ8
OG0016429		Q4V9K7
OG0016430		Q5YB40
OG0016431		Q6DBT9
OG0016432		Q6P038
OG0016433		Q6PEI9
OG0016434		A0A8M9P9J5
OG0016435		A0A8M9PP15
OG0016436		A0A8M9PS04
OG0016437		A3KP89
OG0016438		B8JKT2
OG0016439		D2Y177
OG0016440		E7F2Y6
OG0016441		F1QZD2
OG0016442		Q05AP2
OG0016443		Q66I83
OG0016444		Q6PC32
OG0016445		Q6Q413
OG0016446		Q7SZX7
OG0016447		Q803E7
OG0016448		X1WCE6
OG0016449		A0A0R4IRJ2
OG0016450		A0A8M1P5S0
OG0016451		A0A8M3ARX4
OG0016452		A0A8M3ASV8
OG0016453		A0A8M9PKK4
OG0016454		A0A8M9PT68
OG0016455		B0UXK1
OG0016456		E7F7E9
OG0016457		E7FGQ0
OG0016458		Q3YL68
OG0016459		Q567W2
OG0016460		Q6NY41
OG0016461		Q7SXC9
OG0016462		Q7T2P7
OG0016463		Q801U9
OG0016464		X1WGZ4
OG0016465		A0A0R4INZ4
OG0016466		A0A2R8QLK1
OG0016467		A0A8M1RN22
OG0016468		A0A8M1RT19
OG0016469		A0A8M2BGD4
OG0016470		A0A8M3AWJ9
OG0016471		A0A8M6YW20
OG0016472		A0A8M6Z6Z2
OG0016473		A0A8M6Z7D5
OG0016474		A0A8M9PPK9
OG0016475		A0A8M9PST3
OG0016476		A0A8M9Q0G8
OG0016477		A0A8M9Q5Q4
OG0016478		A0A8N7TDI6
OG0016479		A0A8N7UT72
OG0016480		E9QDR6
OG0016481		F1R1S6
OG0016482		F1RBL6
OG0016483		Q6TEM0
OG0016484		Q7ZWF5
OG0016485		Q803M8
OG0016486		A0A0G2UMG0
OG0016487		A0A8M1NGN8
OG0016488		A0A8M2BKB2
OG0016489		A0A8M3AU55
OG0016490		A0A8M3B1E4
OG0016491		A0A8M3BEU1
OG0016492		A0A8M9PKM1
OG0016493		A0A8M9PLF2
OG0016494		A0A8M9Q1D0
OG0016495		A0A8M9Q3P0
OG0016496		A0A8M9Q5D6
OG0016497		A0A8N7T767
OG0016498		A1IVM9
OG0016499		A2RV44
OG0016500		A9JTD2
OG0016501		D0EWT5
OG0016502		E7EZX1
OG0016503		E7F0G2
OG0016504		F1QC00
OG0016505		F1RAC0
OG0016506		H9LHS9
OG0016507		Q08BX4
OG0016508		Q502I0
OG0016509		Q8JI03
OG0016510		Q9W7F8
OG0016511		A0A0R4IRV9
OG0016512		A0A0R4ITP7
OG0016513		A0A0R4IUS4
OG0016514		A0A2R8QP61
OG0016515		A0A8M1RMU2
OG0016516		A0A8M1RNR0
OG0016517		A0A8M3ARB5
OG0016518		A0A8M9PIA1
OG0016519		A0A8M9PIY2
OG0016520		B0UYU0
OG0016521		B0V2R9
OG0016522		E7F3C5
OG0016523		F1Q727
OG0016524		F1QJE0
OG0016525		P86839
OG0016526		Q1RM69
OG0016527		Q503D0
OG0016528		Q561Y1
OG0016529		Q5EI65
OG0016530		Q5PR67
OG0016531		Q7ZW01
OG0016532		R4GE22
OG0016533		A0A140LG23
OG0016534		A0A8M2BCD7
OG0016535		A0A8M3AXL2
OG0016536		A0A8M6Z7E0
OG0016537		A0A8M9QHM0
OG0016538		B0V210
OG0016539		B3DJ49
OG0016540		E7EZK7
OG0016541		E7FBM9
OG0016542		F1QHN6
OG0016543		F1R6B2
OG0016544		Q0IIQ7
OG0016545		Q561U5
OG0016546		Q569P7
OG0016547		Q5PNN0
OG0016548		Q5RGQ2
OG0016549		Q6DGW5
OG0016550		Q6GML4
OG0016551		R4GE15
OG0016552		A0A0R4IMF1
OG0016553		A0A8M1RTE1
OG0016554		A0A8M2BE61
OG0016555		A0A8M3B7B2
OG0016556		A0A8M3B8X9
OG0016557		A0A8M6YUH1
OG0016558		A0A8M6YZP6
OG0016559		A0A8M6Z4S8
OG0016560		A0A8M9NZY8
OG0016561		A0A8M9PJ90
OG0016562		B0S5A8
OG0016563		E7FF34
OG0016564		F1QBQ0
OG0016565		F1QKG2
OG0016566		F1QLG5
OG0016567		Q7ZUM5
OG0016568		Q7ZW32
OG0016569		Q9MIY6
OG0016570		A0A0R4IS92
OG0016571		A0A2R8Q0D8
OG0016572		A0A8M1QLM0
OG0016573		A0A8M3AR12
OG0016574		A0A8M3AUN0
OG0016575		A0A8M9Q1B4
OG0016576		A0A8M9Q3E7
OG0016577		A0A8N7T6V1
OG0016578		E7FDL3
OG0016579		F1R1S8
OG0016580		F6NVK8
OG0016581		Q6DHQ6
OG0016582		Q6PGX4
OG0016583		Q7ZTA2
OG0016584		A0A0G2L1F4
OG0016585		A0A8M1RI72
OG0016586		A0A8M2B796
OG0016587		A0A8M2BCN2
OG0016588		A0A8M2BI34
OG0016589		A0A8M3ANT7
OG0016590		A0A8M3API9
OG0016591		A0A8M9PQE2
OG0016592		A2RV28
OG0016593		B3DJF8
OG0016594		F1QGP8
OG0016595		F1QMF9
OG0016596		F1R1A7
OG0016597		Q08CC6
OG0016598		Q91392
OG0016599		A0A8M1P6T1
OG0016600		A0A8M1PAC4
OG0016601		A0A8M2BAM8
OG0016602		A0A8M2BFU1
OG0016603		A0A8M3AUR0
OG0016604		A0A8M3AY38
OG0016605		A0A8M6YUB2
OG0016606		A0A8M6Z122
OG0016607		A0A8M6Z7E8
OG0016608		A0A8M9PW89
OG0016609		A0A8M9PX92
OG0016610		A0A8M9Q8E3
OG0016611		A0A8M9QFI5
OG0016612		A0A8N7T5I8
OG0016613		A0A8N7T7D0
OG0016614		A3KPI6
OG0016615		B8JHZ2
OG0016616		E7F0A1
OG0016617		E7FGL3
OG0016618		Q199U8
OG0016619		Q6AZB9
OG0016620		Q6NUY4
OG0016621		Q6W2N6
OG0016622		Q804B2
OG0016623		X1WBX6
OG0016624		A0A0G2L4V3
OG0016625		A0A0R4IBQ5
OG0016626		A0A0R4IJZ0
OG0016627		A0A0R4IXJ3
OG0016628		A0A8M1REZ7
OG0016629		A0A8M2BAC2
OG0016630		A0A8M3B7R3
OG0016631		A0A8M3BE44
OG0016632		A0A8M6Z1C9
OG0016633		A0A8M9Q6L6
OG0016634		A0A8M9Q8N2
OG0016635		B3DJR5
OG0016636		C1JIE2
OG0016637		E7F9P8
OG0016638		E9QDC5
OG0016639		F1QFZ6
OG0016640		Q502J1
OG0016641		Q5BLA9
OG0016642		Q6DGE4
OG0016643		Q7ZUD0
OG0016644		Q7ZUL8
OG0016645		Q802D4
OG0016646		A0A2R8QBT6
OG0016647		A0A8M2BEB4
OG0016648		A0A8M3AUL7
OG0016649		A0A8M9QNW4
OG0016650		A4QP00
OG0016651		A8KB98
OG0016652		B8A4X5
OG0016653		E7FCQ1
OG0016654		E7FDI2
OG0016655		Q1L8B0
OG0016656		Q501S3
OG0016657		Q6DHE8
OG0016658		Q6TGS5
OG0016659		Q7ZUM0
OG0016660		Q7ZVX0
OG0016661		Q9PWL5
OG0016662		A0A8M1P5A4
OG0016663		A0A8M2BC83
OG0016664		A0A8M2BI48
OG0016665		A0A8M9Q157
OG0016666		A0A8M9Q7H0
OG0016667		Q6PFT4
OG0016668		Q6YND0
OG0016669		Q7SZP3
OG0016670		A0A0R4INZ3
OG0016671		A0A8M1RFG7
OG0016672		A0A8M2BIJ1
OG0016673		A0A8M3AM98
OG0016674		A0A8M3AP30
OG0016675		A0A8M3AQV5
OG0016676		A0A8M3AWQ6
OG0016677		A0A8M3BBI7
OG0016678		A0A8M9PND4
OG0016679		A0A8M9PQM8
OG0016680		A1L1W5
OG0016681		A7E2L1
OG0016682		A8WG94
OG0016683		D2U4T9
OG0016684		E9QH74
OG0016685		F1QWX8
OG0016686		I3IS16
OG0016687		Q08BM1
OG0016688		Q6P0K2
OG0016689		Q7SYC8
OG0016690		Q7SYD9
OG0016691		Q7ZUB6
OG0016692		X1WDA2
OG0016693		A0A0A0MPE6
OG0016694		A0A8M2BFD9
OG0016695		A0A8M3ALV5
OG0016696		A0A8M6Z0T1
OG0016697		A0A8M6Z4L7
OG0016698		A0A8M9P674
OG0016699		A0A8M9P764
OG0016700		A0A8M9P9V2
OG0016701		A0A8M9PJJ2
OG0016702		A0A8M9PPY9
OG0016703		A4FUN8
OG0016704		A7MBT7
OG0016705		A8WGQ3
OG0016706		A9C3W3
OG0016707		B3DFP9
OG0016708		B3DGS0
OG0016709		D3TZW3
OG0016710		E7F3J2
OG0016711		E7FE07
OG0016712		Q03357
OG0016713		Q1LYN4
OG0016714		A0A2R8QPY7
OG0016715		A0A8M1N8U3
OG0016716		A0A8M3AYS5
OG0016717		A0A8M9P2C3
OG0016718		A0A8M9PMQ2
OG0016719		A0A8M9PQF7
OG0016720		A0A8M9PZU3
OG0016721		A0A8M9QFN0
OG0016722		A0A8N7TCS9
OG0016723		A2VCX5
OG0016724		B0V0X0
OG0016725		B3DHJ4
OG0016726		E7F3C3
OG0016727		Q0JY12
OG0016728		Q2I6J0
OG0016729		Q5NE14
OG0016730		Q6T938
OG0016731		Q70X92
OG0016732		Q803M4
OG0016733		A0A8M1RKN3
OG0016734		A0A8M2BAP9
OG0016735		A0A8M3AU02
OG0016736		A0A8M6YVQ4
OG0016737		A0A8M6YX78
OG0016738		A0A8M6Z246
OG0016739		A0A8M9PFL7
OG0016740		A0A8M9PFT5
OG0016741		A0A8M9PMW1
OG0016742		A0A8M9PXQ0
OG0016743		F1QR58
OG0016744		F6NJC6
OG0016745		H9GYR4
OG0016746		Q4V8Y5
OG0016747		Q6P3H6
OG0016748		Q90ZY6
OG0016749		A0A0B4J1A8
OG0016750		A0A8M1Q7I8
OG0016751		A0A8M1RK31
OG0016752		A0A8M9QBV1
OG0016753		A9C3S8
OG0016754		E7F0F7
OG0016755		F1QKW5
OG0016756		P51046
OG0016757		Q5TYM7
OG0016758		Q6NX01
OG0016759		Q7ZV08
OG0016760		Q9PW28
OG0016761		Q9YHZ5
OG0016762		X1WFY6
OG0016763		A0A8M1RDA3
OG0016764		A0A8M2BGH0
OG0016765		A0A8M3BDQ6
OG0016766		A0A8M9PD25
OG0016767		A0A8M9PH32
OG0016768		A0A8M9PSC9
OG0016769		A0A8N7TEA7
OG0016770		A0A8N7URF2
OG0016771		B1WB95
OG0016772		E7EYL9
OG0016773		E7FBN6
OG0016774		F1Q4T7
OG0016775		F6NW67
OG0016776		H9GX67
OG0016777		Q1RM05
OG0016778		Q4KMC7
OG0016779		Q65CB0
OG0016780		Q6PC07
OG0016781		Q6PWU7
OG0016782		Q6TGZ5
OG0016783		A0A0R4IM99
OG0016784		A0A0R4IPL1
OG0016785		A0A2R8Q0N8
OG0016786		A0A8M2B2U6
OG0016787		A0A8M2BH31
OG0016788		A0A8M3B6X0
OG0016789		A0A8M9PTJ2
OG0016790		A0A8M9Q4E5
OG0016791		A1YYP5
OG0016792		A5PF14
OG0016793		B0JZB2
OG0016794		E7F638
OG0016795		F1Q4Q4
OG0016796		F2Z4W3
OG0016797		H9GXB9
OG0016798		Q1L8U1
OG0016799		Q566N6
OG0016800		Q5TZI2
OG0016801		Q6NYZ6
OG0016802		X1WDW3
OG0016803		A0A0R4ISZ9
OG0016804		A0A8M1RMJ5
