orthogroup,query,target_id,per_identity,per_similarity,length,score,gaps,identities,mismatches
OG0004723,Q6DEL7,Q96M94,80.69,7.48,642,2869.0,76,518,48
OG0004724,A2BGM5,Q96NZ1,47.18,7.24,691,1844.0,315,326,50
OG0004725,Q7SXI7,Q99470,58.37,10.12,257,862.0,81,150,26
OG0004726,Q1JQ68,Q99675,44.63,11.68,428,1112.0,187,191,50
OG0004727,Q6DBT3,Q9BRA2,60.99,13.48,141,507.0,36,86,19
OG0004728,Q7SYK0,Q9BWS9,47.73,14.26,484,1391.0,184,231,69
OG0004729,E7F3N3,Q9BXJ2,59.59,10.03,339,1201.0,103,202,34
OG0004730,Q7ZVT5,Q9GZN7,68.77,11.36,317,1195.0,63,218,36
OG0004731,Q1LUX8,Q9HAT2,44.02,8.42,677,1764.0,322,298,57
OG0004732,Q5RIM0,Q9NU23,58.82,13.73,102,320.0,28,60,14
OG0004733,F6NQ15,Q9P1T7,49.07,6.17,324,952.0,145,159,20
OG0004735,E7F804,Q9Y5U5,27.84,7.84,370,660.0,238,103,29
OG0004736,F1QHM6,Q9Y6E7,51.8,9.02,388,1136.0,152,201,35
OG0004737,D6RUV3,A3KN83,75.02,8.17,1517,6093.0,255,1138,124
OG0004738,A0A8M1RE70,A6NGB9,37.7,5.89,679,1595.0,383,256,40
OG0004740,F1QL10,O00622,60.69,11.72,435,1617.0,120,264,51
OG0004741,Q6IQE5,O43681,91.29,2.25,356,1696.0,23,325,8
OG0004742,Q503T0,O60931,52.71,10.2,461,1393.0,171,243,47
OG0004743,A0A8M3B0K7,P01135,36.3,5.19,270,565.0,158,98,14
OG0004744,Q6P5K5,P05386,79.84,3.23,124,512.0,21,99,4
OG0004745,B0V2S3,P30542,58.31,12.28,391,1299.0,115,228,48
OG0004746,G8XYX6,P36021,51.9,9.71,659,1925.0,253,342,64
OG0004747,Q7ZUJ8,P49720,87.74,5.66,212,990.0,14,186,12
OG0004748,A0A0R4IXG2,P51693,43.03,8.85,904,2225.0,435,389,80
OG0004749,Q1L8L9,P54819,71.8,8.65,266,1033.0,52,191,23
OG0004750,A0A0R4IZJ0,P56277,48.24,7.06,85,243.0,38,41,6
OG0004751,A0A0G2KIM8,Q01954,45.64,7.65,1216,3101.0,568,555,93
OG0004752,A0A8M3AIZ5,Q05707,53.12,10.51,2246,6872.0,817,1193,236
OG0004754,B3DJ51,Q14439,55.02,8.66,647,1951.0,235,356,56
OG0004755,X1WDK7,Q2NL68,27.49,6.41,873,1363.0,577,240,56
OG0004756,Q6DC87,Q53S33,58.73,8.73,126,394.0,41,74,11
OG0004757,Q6DGV7,Q567V2,51.0,10.36,251,761.0,97,128,26
OG0004758,A0A8M9QIV5,Q6NZ36,16.83,2.7,630,591.0,507,106,17
OG0004759,Q1LX89,Q6P6B7,49.34,9.83,458,1268.0,187,226,45
OG0004760,F1Q5B0,Q6ZV89,34.44,11.19,572,1130.0,311,197,64
OG0004761,A0FH50,Q7RTS1,40.0,9.2,250,547.0,127,100,23
OG0004762,Q1JQ66,Q7Z769,77.81,7.4,338,1415.0,50,263,25
OG0004763,Q6DHQ9,Q86YH6,55.84,10.61,462,1399.0,155,258,49
OG0004764,Q08BL7,Q8IVS8,44.61,10.93,659,1567.0,293,294,72
OG0004766,A0A8M9Q0R5,Q8IZD4,40.61,7.99,751,1686.0,386,305,60
OG0004767,Q5XIZ6,Q8N335,78.55,9.65,373,1571.0,44,293,36
OG0004768,A4IG17,Q8TF01,51.59,8.83,1008,2883.0,399,520,89
OG0004769,Q66HW4,Q8WWB7,31.55,13.37,561,1095.0,309,177,75
OG0004770,A0A8M9PRG3,Q92529,52.88,7.59,764,2192.0,302,404,58
OG0004771,A0A8M2BCC1,Q96EX2,55.58,9.03,565,1794.0,200,314,51
OG0004772,Q803P4,Q96IV6,54.8,10.86,396,1320.0,136,217,43
OG0004773,A2BFP5,Q9BXP2,50.98,9.75,1128,3202.0,443,575,110
OG0004774,A0A8N7TD19,Q9H093,51.6,8.93,750,2187.0,296,387,67
OG0004775,Q6DC82,Q9H1K1,72.58,5.91,186,708.0,40,135,11
OG0004776,F1R498,Q9H6T3,43.08,11.14,817,1976.0,374,352,91
OG0004777,Q6AZD3,Q9HAF1,78.95,4.31,209,876.0,35,165,9
OG0004778,A7E2L8,Q9Y4Y9,93.55,2.15,93,448.0,4,87,2
OG0004779,E7FFE7,A2RUB1,31.1,8.02,1296,2327.0,789,403,104
OG0004780,A0A8M2BKM7,O14810,81.12,6.29,143,604.0,18,116,9
OG0004781,B0S6B9,O43847,62.75,10.51,1294,4570.0,346,812,136
OG0004782,A0A8M6YYV8,O75031,39.86,14.19,444,1004.0,204,177,63
OG0004783,A0A8M1QV96,O94967,71.95,6.06,1023,4011.0,225,736,62
OG0004784,E7FAC9,O95415,46.15,4.73,169,462.0,83,78,8
OG0004785,Q9W6A9,P03999,53.38,11.11,414,1271.0,147,221,46
OG0004786,P15862,P09630,69.85,8.02,262,1018.0,58,183,21
OG0004787,B0S533,P18858,51.87,8.6,1232,3496.0,487,639,106
OG0004788,A0A8M1PZA4,P28335,41.2,9.74,534,1272.0,262,220,52
OG0004789,Q6P1J5,P30049,64.89,9.04,188,619.0,49,122,17
OG0004790,Q6TNU4,P39748,71.43,9.52,420,1607.0,80,300,40
OG0004791,Q561W9,P40855,53.8,11.55,355,1051.0,123,191,41
OG0004792,E7FFG5,P47775,68.62,10.9,376,1404.0,77,258,41
OG0004793,Q8JGR6,P52298,76.51,10.84,166,712.0,21,127,18
OG0004794,A2BG67,P57682,40.8,8.43,451,1111.0,229,184,38
OG0004795,Q5TZ35,P62760,95.36,1.55,194,976.0,6,185,3
OG0004797,A0FJH9,Q08334,28.38,10.92,458,810.0,278,130,50
OG0004798,E7F4Z7,Q5FYB1,60.37,11.43,656,2340.0,185,396,75
OG0004799,A0A8M2B2J9,Q5JTD7,61.89,8.92,370,1213.0,108,229,33
OG0004800,F2Z4U3,Q5T9L3,71.14,8.46,603,2437.0,123,429,51
OG0004801,B0R0T6,Q68D91,66.35,11.22,312,1172.0,70,207,35
OG0004802,A7MCD1,Q6X4U4,54.84,7.26,248,780.0,94,136,18
OG0004803,A0A8M9P5E8,Q6ZR08,51.12,8.31,4429,12737.0,1797,2264,368
OG0004804,X1WG64,Q7Z7L8,19.47,2.41,457,468.0,357,89,11
OG0004805,A5PLK1,Q86T24,41.54,9.68,857,2035.0,418,356,83
OG0004806,A9JTG8,Q8NDT2,31.9,3.67,953,1666.0,614,304,35
OG0004807,A0A8M9PSI8,Q8NER5,62.54,8.89,574,2008.0,164,359,51
OG0004808,Q6DHK2,Q8NFH4,60.95,11.08,379,1346.0,106,231,42
OG0004809,A0A0R4IAT4,Q8TEA1,50.18,12.63,570,1632.0,212,286,72
OG0004810,F1QIP3,Q8TEX9,42.06,13.66,1391,3295.0,616,585,190
OG0004811,A0A0M3HEM6,Q8WYR4,44.79,7.61,355,968.0,169,159,27
OG0004812,A4QP88,Q92945,62.27,4.23,827,2881.0,277,515,35
OG0004813,A0A1D5NSL5,Q96CG3,29.74,10.41,269,470.0,161,80,28
OG0004814,Q32PM4,Q96G97,43.69,11.18,483,1199.0,218,211,54
OG0004815,F1Q8C1,Q96HI0,29.94,7.29,905,1613.0,568,271,66
OG0004816,Q08BZ1,Q96JK2,51.37,6.28,1098,3077.0,465,564,69
OG0004817,Q6B3P0,Q96JP9,49.9,13.52,1050,3028.0,384,524,142
OG0004818,Q6DG68,Q96LR5,85.85,3.77,212,980.0,22,182,8
OG0004819,Q5RHR6,Q96NH3,49.08,13.35,1573,4449.0,591,772,210
OG0004820,F1QYM3,Q99437,80.0,6.82,220,925.0,29,176,15
OG0004821,Q7ZUC1,Q9BV40,47.14,12.86,140,355.0,56,66,18
OG0004822,Q803I0,Q9NPI6,38.04,9.08,694,1480.0,367,264,63
OG0004823,B7ZD88,Q9P2L0,72.42,8.74,1316,5255.0,248,953,115
OG0004824,Q9DEY8,Q9UHB6,37.5,10.79,936,2011.0,484,351,101
OG0004825,A0A8M6YVM4,Q9Y2G3,73.43,7.93,1287,5164.0,240,945,102
OG0004826,A1L2B4,Q9Y399,50.72,10.66,347,999.0,134,176,37
OG0004827,A0A8M9Q8H1,Q9Y4G2,39.08,10.32,1415,3212.0,716,553,146
OG0004828,X1WCP5,Q9Y5Z7,45.47,8.85,972,2622.0,444,442,86
OG0004829,Q6DRE5,O00567,64.91,7.08,664,2229.0,186,431,47
OG0004830,B6V3E2,O14905,61.99,11.14,413,1493.0,111,256,46
OG0004831,E7F6H3,O43310,53.02,6.53,796,2295.0,322,422,52
OG0004832,Q3S2J2,O75093,66.26,9.48,1740,6691.0,422,1153,165
OG0004833,F1QAI2,O95069,67.22,9.54,482,1762.0,112,324,46
OG0004834,Q5PRC0,O95992,47.01,9.58,334,967.0,145,157,32
OG0004835,Q6NSM5,P16870,74.65,9.5,505,2138.0,80,377,48
OG0004836,Q6AZA0,P24752,70.23,7.34,477,1758.0,107,335,35
OG0004837,P50541,P50539,56.18,10.25,283,854.0,95,159,29
OG0004838,E9QC42,P51809,77.22,8.44,237,987.0,34,183,20
OG0004839,A0A8M6YXA6,P98077,51.91,8.52,786,2324.0,311,408,67
OG0004840,Q6P0A8,Q02577,65.56,4.64,151,508.0,45,99,7
OG0004841,Q6PFR9,Q03828,67.25,6.01,516,1835.0,138,347,31
OG0004842,F1QTL0,Q13371,54.17,14.44,360,1108.0,113,195,52
OG0004843,A0A8N7T6Q4,Q13405,47.93,9.68,217,620.0,92,104,21
OG0004844,F1QTS2,Q15560,59.6,12.32,349,1170.0,98,208,43
OG0004845,A0A8M3B6K5,Q2M2I8,48.13,6.12,1307,3428.0,598,629,80
OG0004846,F8W526,Q4G0A6,42.71,9.51,946,2243.0,452,404,90
OG0004848,Q0P405,Q5TGZ0,57.14,12.09,91,302.0,28,52,11
OG0004850,Q6PFU6,Q7L8J4,46.36,10.34,522,1302.0,226,242,54
OG0004851,Q7ZWK8,Q7RTM1,40.28,14.9,772,1868.0,346,311,115
OG0004852,Q7ZUV7,Q7Z589,54.49,6.79,1547,4374.0,599,843,105
OG0004853,A0A8M9QDG2,Q8N4C8,66.84,6.21,1529,5572.0,412,1022,95
OG0004854,A0A286Y841,Q8NCT3,46.8,6.56,671,1736.0,313,314,44
OG0004855,A0A8M6Z0J8,Q8NEF3,32.33,15.9,566,1115.0,293,183,90
OG0004856,Q502P8,Q8TBE9,42.59,11.99,317,774.0,144,135,38
OG0004857,A0A8M9PX44,Q8TBZ0,21.38,6.24,898,1081.0,650,192,56
OG0004858,Q5RHU7,Q8TC05,35.49,10.1,941,1925.0,512,334,95
OG0004859,A0A8M3AWH5,Q8TCU5,57.48,12.44,1310,4319.0,394,753,163
OG0004860,A0A8M9P7X5,Q92888,35.98,11.94,1348,2798.0,702,485,161
OG0004861,A1L2A6,Q99963,72.73,8.83,385,1500.0,71,280,34
OG0004862,A1A5T6,Q9BTC0,15.37,3.25,2335,2026.0,1900,359,76
OG0004863,Q803R7,Q9BZJ0,62.11,5.01,958,3261.0,315,595,48
OG0004864,Q307I6,Q9GZV5,57.29,7.5,480,1544.0,169,275,36
OG0004865,A0A0J9YJ98,Q9H4I9,47.33,9.92,131,334.0,56,62,13
OG0004866,Q4KMD7,Q9H6E5,34.6,9.21,1162,2283.0,653,402,107
OG0004867,Q4JL91,Q9H8X2,48.69,10.98,610,1738.0,246,297,67
OG0004868,A0A8M1MZR8,Q9UJJ9,49.21,10.58,378,1087.0,152,186,40
OG0004869,A0A8M6YW97,Q9Y252,40.44,6.64,1009,2244.0,534,408,67
OG0004870,E7FGS2,A0PJX2,36.65,9.32,322,688.0,174,118,30
OG0004871,A0A2R8PZG0,B4DJY2,47.86,10.0,140,374.0,59,67,14
OG0004872,Q803C3,O15379,89.16,4.06,443,2190.0,30,395,18
OG0004873,Q7T298,O43194,39.46,11.13,593,1337.0,293,234,66
OG0004874,A0A8M1N6K3,O60381,57.65,6.51,614,1973.0,220,354,40
OG0004875,A0A8M1PYN9,O95210,26.18,9.44,657,1044.0,423,172,62
OG0004876,A8E7H5,P07492,29.22,8.22,219,367.0,137,64,18
OG0004877,A1DPK4,P09681,28.65,9.38,192,304.0,119,55,18
OG0004878,Q6TNV0,P13073,55.45,11.88,202,651.0,66,112,24
OG0004879,E7FFI8,P20749,33.99,7.94,756,1456.0,439,257,60
OG0004880,Q90471,P35452,38.7,11.58,354,792.0,176,137,41
OG0004881,Q9PUQ1,P43268,52.96,7.89,608,1855.0,238,322,48
OG0004882,A2BE49,P49593,42.83,10.66,572,1357.0,266,245,61
OG0004883,Q642J0,P49773,68.61,15.33,137,551.0,22,94,21
OG0004884,Q503T2,P57678,33.15,10.82,1469,2882.0,823,487,159
OG0004885,A0A0R4IUU4,P61081,86.08,3.61,194,906.0,20,167,7
OG0004886,Q7SZN6,Q01851,69.76,3.53,453,1697.0,121,316,16
OG0004887,E7FCE4,Q01974,63.72,9.58,1086,3970.0,290,692,104
OG0004888,B0V351,Q07864,74.74,8.8,2490,10218.0,410,1861,219
OG0004889,A0A8M2BED2,Q13905,60.05,7.03,1294,4203.0,426,777,91
OG0004890,Q5TYU3,Q14314,49.64,11.01,554,1642.0,218,275,61
OG0004891,A0A8M1RR41,Q14542,46.6,9.18,588,1515.0,260,274,54
OG0004892,F1R9A7,Q15904,43.72,8.97,613,1477.0,290,268,55
OG0004893,A0A8M9QDD6,Q38SD2,49.68,12.24,2484,7073.0,946,1234,304
OG0004895,A0A8M1NHI5,Q3YBR2,42.38,8.1,630,1490.0,312,267,51
OG0004896,F1QE49,Q4G163,32.81,9.33,890,1635.0,515,292,83
OG0004897,Q58EK3,Q63HM9,76.68,10.79,343,1464.0,43,263,37
OG0004898,A3KNX5,Q7RTU4,36.93,6.82,352,731.0,198,130,24
OG0004899,A0A8M3AJZ3,Q86WZ0,27.44,9.83,1272,2044.0,798,349,125
OG0004900,Q0P3V5,Q86YS6,63.9,10.37,241,851.0,62,154,25
OG0004901,A0A8M1P7E6,Q8IWU9,65.78,7.18,599,2174.0,162,394,43
OG0004902,E7FH07,Q8IXZ2,34.84,8.88,1306,2598.0,735,455,116
OG0004903,Q4U0S5,Q8N7H5,71.9,6.38,580,2244.0,126,417,37
OG0004904,A0A8N7UUY9,Q8NAA5,50.0,7.63,498,1371.0,211,249,38
OG0004905,Q7T297,Q8WUF8,67.09,10.47,468,1757.0,105,314,49
OG0004906,H0WES8,Q96IX5,55.56,5.56,72,218.0,28,40,4
OG0004907,A7MC09,Q96LR2,39.89,5.54,361,787.0,197,144,20
OG0004908,A0A8M6Z5D9,Q96MT7,37.57,12.84,2398,5283.0,1189,901,308
OG0004909,Q7T2D4,Q96RQ1,72.66,7.91,417,1684.0,81,303,33
OG0004910,Q66I15,Q96SL1,61.05,9.96,552,1892.0,160,337,55
OG0004911,F1QI95,Q96T83,70.23,7.26,813,3079.0,183,571,59
OG0004912,Q1LV04,Q9BSU1,81.98,4.18,455,2037.0,63,373,19
OG0004913,A1A5E5,Q9NQ11,44.33,11.61,1507,3797.0,664,668,175
OG0004914,Q6DHM8,Q9P055,77.08,7.44,336,1425.0,52,259,25
OG0004915,A0A8M2BA15,Q9UBS3,59.77,9.2,261,880.0,81,156,24
OG0004916,Q08CD5,Q9Y2B1,49.44,13.57,538,1583.0,199,266,73
OG0004917,A0A8M1PZD3,A6PVS8,29.77,10.56,833,1449.0,497,248,88
OG0004918,A0A8M1NXB8,B5MCY1,30.13,10.62,2712,4871.0,1607,817,288
OG0004919,F1R6L2,O00291,61.61,9.43,1219,3975.0,353,751,115
OG0004920,Q7ZUN8,O15498,77.78,5.56,216,869.0,36,168,12
OG0004921,Q7T2B7,O43427,65.13,9.44,413,1492.0,105,269,39
OG0004922,A0A8N7TE34,O43900,46.01,6.78,915,2501.0,432,421,62
OG0004923,A0A8M9PME6,O60494,45.59,11.18,4624,13039.0,1999,2108,517
OG0004924,Q5BLA5,O75607,40.71,10.18,226,522.0,111,92,23
OG0004925,A0A8M2BCB6,O95831,56.68,5.73,838,2553.0,315,475,48
OG0004926,Q7SZM5,P08253,64.56,8.96,759,2908.0,201,490,68
OG0004927,Q6ZM23,P09669,47.37,11.58,95,249.0,39,45,11
OG0004928,E9QE97,P22914,62.69,14.43,201,789.0,46,126,29
OG0004930,P52161,P61244,74.03,5.52,181,702.0,37,134,10
OG0004931,Q90Y54,P78504,66.62,7.9,1393,5726.0,355,928,110
OG0004932,Q5PR57,Q02127,58.53,10.32,475,1510.0,148,278,49
OG0004933,A0A8M9QJI0,Q13099,65.36,10.03,967,3467.0,238,632,97
OG0004934,Q6NWZ9,Q16878,65.94,9.17,229,874.0,57,151,21
OG0004935,A0A8M6YV78,Q5VWZ2,49.48,13.59,287,840.0,106,142,39
OG0004936,Q5U3A8,Q6ZMI0,48.73,11.3,903,2339.0,361,440,102
OG0004937,A0A8M3AP47,Q86YN6,32.56,8.12,1330,2486.0,789,433,108
OG0004938,A0A8M6YVR3,Q8IXF0,65.86,5.0,1119,3923.0,326,737,56
OG0004939,E7F7E2,Q8TB22,50.0,10.4,1000,2857.0,396,500,104
OG0004940,Q1LUI6,Q8TC41,41.4,10.35,715,1797.0,345,296,74
OG0004942,A0A0R4I9D6,Q92797,60.58,9.37,1484,4843.0,446,899,139
OG0004943,Q6IQ96,Q96DT6,52.42,12.34,559,1730.0,197,293,69
OG0004944,Q4VBJ4,Q96EK6,70.87,7.77,206,800.0,44,146,16
OG0004945,A0A8M9PZ99,Q96EV2,38.6,7.06,1614,3630.0,877,623,114
OG0004946,Q7SXB3,Q96FE7,43.31,9.59,344,879.0,162,149,33
OG0004947,Q6PGY8,Q96KP1,70.05,7.92,1035,3877.0,228,725,82
OG0004948,Q7T3H7,Q9BUE0,75.78,10.76,223,926.0,30,169,24
OG0004949,Q32LT7,Q9C0H2,61.02,7.14,644,2172.0,205,393,46
OG0004950,E7EY20,Q9H0C8,52.31,9.67,455,1319.0,173,238,44
OG0004951,F1QAJ4,Q9H0R6,56.36,10.68,637,1989.0,210,359,68
OG0004952,A2BGZ3,Q9H9E1,74.63,8.66,335,1343.0,56,250,29
OG0004953,A0A8M2B3B8,Q9NZJ5,52.55,8.89,1372,4025.0,529,721,122
OG0004954,A4QN68,Q9P000,54.62,11.34,238,694.0,81,130,27
OG0004955,Q7ZVZ2,Q9UBM1,46.74,8.33,276,727.0,124,129,23
OG0004956,Q6DC66,Q9UMX3,56.64,12.5,256,815.0,79,145,32
OG0004957,Q7T2A5,Q9Y262,87.23,4.37,595,2800.0,50,519,26
OG0004958,A0A8M2BIS7,Q9Y4B5,45.0,9.87,2471,6191.0,1115,1112,244
OG0004959,A0A8M3B4L0,Q9Y4D8,67.82,6.55,4826,17500.0,1237,3273,316
OG0004960,A7MBV2,Q9Y4X4,63.29,4.05,444,1488.0,145,281,18
OG0004961,Q7ZWA8,O00559,71.91,8.94,235,925.0,45,169,21
OG0004962,A0A8M1QUR0,O43516,53.48,6.65,617,1978.0,246,330,41
OG0004963,A0A8M3B025,O43896,55.38,8.75,1394,4256.0,500,772,122
OG0004964,O93507,P17542,47.73,8.59,419,1108.0,183,200,36
OG0004965,T2HVK6,P21731,42.92,8.03,473,1121.0,232,203,38
OG0004966,Q6NVA6,P24844,92.61,3.41,176,872.0,7,163,6
OG0004967,Q7ZUG1,P30050,85.55,5.2,173,785.0,16,148,9
OG0004968,F1QQG9,P41968,63.68,7.37,380,1299.0,110,242,28
OG0004969,Q6PBT1,P42677,97.62,2.38,84,453.0,0,82,2
OG0004970,Q6NV35,P48506,75.94,6.77,694,2877.0,120,527,47
OG0004971,Q7ZU99,P55072,95.83,1.96,815,4048.0,18,781,16
OG0004972,X1WET9,P55884,70.9,6.65,842,3331.0,189,597,56
OG0004973,A0A8M2BBF6,Q15334,62.34,9.64,1224,4237.0,343,763,118
OG0004974,A7MC00,Q15555,70.29,7.43,377,1457.0,84,265,28
OG0004975,Q6R3Q6,Q3C1V8,61.4,7.72,272,937.0,84,167,21
OG0004976,Q501X6,Q5VVH5,36.87,13.27,339,714.0,169,125,45
OG0004977,A0A2R8Q3V8,Q6P158,53.5,9.43,1729,5072.0,641,925,163
OG0004978,E7EXV0,Q6P4H8,55.4,8.99,278,864.0,99,154,25
OG0004979,A0A8N1YZY7,Q7Z3V4,76.67,8.67,1153,4813.0,169,884,100
OG0004980,E7EZJ0,Q86U38,32.48,11.37,862,1580.0,484,280,98
OG0004981,Q66I67,Q8IY31,81.43,7.14,140,578.0,16,114,10
OG0004982,A8QLH8,Q8IYD8,37.24,9.43,2597,5440.0,1385,967,245
OG0004983,A3KNW0,Q8N2A8,39.18,10.97,319,721.0,159,125,35
OG0004984,Q66HZ6,Q8N8Q1,42.28,14.43,298,769.0,129,126,43
OG0004985,Q3B7H1,Q8NB37,56.37,10.81,259,816.0,85,146,28
OG0004986,E7EY13,Q8NE62,62.46,8.41,690,2426.0,201,431,58
OG0004987,A0A8M2BKM4,Q8TF17,34.5,10.72,1884,3693.0,1032,650,202
OG0004988,Q1LUX5,Q8WUU4,26.59,6.47,835,1337.0,559,222,54
OG0004989,A9C3N6,Q96C57,34.47,7.41,351,660.0,204,121,26
OG0004990,A2CE83,Q96C92,29.01,7.12,548,883.0,350,159,39
OG0004991,Q503C8,Q96RS6,51.98,12.99,708,2141.0,248,368,92
OG0004993,A0A8M6YYE2,Q9BR77,46.44,15.25,590,1531.0,226,274,90
OG0004994,Q6DRG1,Q9BTD8,47.14,5.72,577,1506.0,272,272,33
OG0004995,A0A8M9QAN8,Q9BXJ7,30.97,9.8,704,1289.0,417,218,69
OG0004996,A0A8M6Z413,Q9HAV4,54.04,13.2,1447,4434.0,474,782,191
OG0004997,Q561X3,Q9NPJ6,71.33,7.51,293,1097.0,62,209,22
OG0004998,F1RCI6,Q9NR33,43.43,6.06,198,443.0,100,86,12
OG0004999,Q7SZ59,Q9NYN1,56.37,9.55,314,965.0,107,177,30
OG0005000,Q6PHV8,Q9Y272,75.08,8.75,297,1211.0,48,223,26
OG0005001,A0A8M2BG55,Q9Y2F9,74.68,4.37,549,2200.0,115,410,24
OG0005003,Q7T3C6,O43809,95.69,0.43,232,1194.0,9,222,1
OG0005004,Q6DGA3,O60894,42.93,10.47,191,484.0,89,82,20
OG0005005,Q6PBY6,O94826,76.07,5.83,652,2646.0,118,496,38
OG0005006,Q4VBJ0,O95965,45.04,9.92,595,1812.0,268,268,59
OG0005007,F8W5L3,P04181,69.39,10.82,490,1881.0,97,340,53
OG0005008,A0A8N7UR00,P28336,61.73,11.85,439,1499.0,116,271,52
OG0005009,Q4V9I5,P37108,64.79,8.45,142,484.0,38,92,12
OG0005010,A0A8M2BCD9,P42331,41.93,10.25,849,2002.0,406,356,87
OG0005011,A0A8M9PI57,P67775,96.78,1.93,311,1656.0,4,301,6
OG0005012,A0A8M1QV42,Q13395,38.55,11.89,2127,4696.0,1054,820,253
OG0005013,F1Q6W4,Q15078,78.18,6.97,330,1382.0,49,258,23
OG0005014,Q7T2L8,Q16828,75.18,6.92,419,1699.0,75,315,29
OG0005015,A0A8M3AT49,Q3SYG4,51.38,9.95,1156,3302.0,447,594,115
OG0005016,E7FEV0,Q562E7,47.98,9.06,2551,6910.0,1096,1224,231
OG0005018,A0A8M1RFR4,Q6P2D8,31.07,10.2,1088,1915.0,639,338,111
OG0005019,A0A8N7TE51,Q7L2E3,42.34,12.07,1533,3645.0,699,649,185
OG0005020,A0A8M3AUW1,Q7RTV5,48.35,16.12,273,792.0,97,132,44
OG0005021,B7ZD04,Q86XK3,38.8,10.37,299,641.0,152,116,31
OG0005022,F1QSB8,Q86XP3,67.52,8.29,1050,3881.0,254,709,87
OG0005023,A2RV06,Q8IYR0,41.2,11.12,818,1868.0,390,337,91
OG0005024,Q66IC8,Q8N7M0,54.29,13.33,210,632.0,68,114,28
OG0005025,F1QGI1,Q8N8Z6,38.08,11.5,948,2165.0,478,361,109
OG0005026,Q503G4,Q8WUJ0,71.37,8.87,248,964.0,49,177,22
OG0005027,F1QM29,Q92834,33.6,7.85,1720,3286.0,1007,578,135
OG0005028,F1QA15,Q96CW5,73.45,8.22,998,3965.0,183,733,82
OG0005029,Q803G0,Q96DZ1,61.0,11.63,559,2012.0,153,341,65
OG0005030,Q6NW46,Q96S55,52.62,6.3,762,2163.0,313,401,48
OG0005031,A1A5Z0,Q9BUM1,42.37,13.67,439,1106.0,193,186,60
OG0005032,B7ZDD5,Q9BX63,45.21,10.21,1586,4092.0,707,717,162
OG0005033,A0A0R4IU56,Q9H2P9,70.61,12.46,313,1217.0,53,221,39
OG0005034,Q6IQU6,Q9H9Y2,67.28,10.47,382,1439.0,85,257,40
OG0005035,Q7ZUS6,Q9NNZ3,39.05,12.7,315,725.0,152,123,40
OG0005036,A0A8N7UVX5,Q9NQZ5,50.95,11.58,475,1404.0,178,242,55
OG0005037,Q1LWC2,Q9NUM4,66.03,7.37,312,1128.0,83,206,23
OG0005038,A0A8M1P7U9,Q9NXW9,46.9,6.74,371,976.0,172,174,25
OG0005039,A0A8M9Q7D0,Q9Y2W3,58.18,7.14,966,3109.0,335,562,69
OG0005040,A2CI97,A2CJ06,30.21,10.07,874,1520.0,522,264,88
OG0005041,A0A0R4IVJ0,O15294,81.54,4.59,1154,5064.0,160,941,53
OG0005042,A5PLI6,O75208,51.72,8.13,406,1149.0,163,210,33
OG0005043,Q7SX99,P07954,78.2,5.41,555,2257.0,91,434,30
OG0005044,Q7T359,P11150,46.56,11.72,640,1769.0,267,298,75
OG0005045,Q66HW7,P23942,59.31,12.16,403,1404.0,115,239,49
OG0005046,Q9PUS3,P28065,55.98,12.74,259,804.0,81,145,33
OG0005047,Q66I20,P36955,35.8,13.2,553,1135.0,282,198,73
OG0005048,F1RC64,P48637,55.42,10.49,572,1722.0,195,317,60
OG0005049,Q6PEJ2,P53680,98.6,0.0,143,733.0,2,141,0
OG0005050,Q8JHU3,P57078,50.58,9.5,1032,2886.0,412,522,98
OG0005051,Q803E5,P62495,95.1,0.67,449,2192.0,19,427,3
OG0005052,A0A8M1RHH5,Q00169,78.55,8.3,289,1293.0,38,227,24
OG0005053,Q503F9,Q08623,59.38,13.28,256,858.0,70,152,34
OG0005054,A0A8M9PRV2,Q13464,67.7,8.59,1548,5663.0,367,1048,133
OG0005055,A0A0R4ILD9,Q14232,69.41,9.12,340,1232.0,73,236,31
OG0005056,A0A0R4IBT0,Q15637,68.17,4.51,754,2939.0,206,514,34
OG0005057,A4QNW6,Q49MI3,45.68,10.01,729,1888.0,323,333,73
OG0005058,E7F8W7,Q53R41,39.5,11.31,1114,2509.0,548,440,126
OG0005059,E7F5Q0,Q5VU97,81.9,5.93,1365,6090.0,166,1118,81
OG0005060,A0A8M1QV45,Q66K41,44.37,8.49,577,1443.0,272,256,49
OG0005061,B3DHU2,Q6PI78,54.29,7.14,280,806.0,108,152,20
OG0005062,A1L2C8,Q7Z3Z2,45.21,11.88,261,679.0,112,118,31
OG0005063,D7NVC0,Q7Z418,33.71,11.42,534,1065.0,293,180,61
OG0005064,B3DH20,Q86X45,51.07,10.71,560,1582.0,214,286,60
OG0005065,A7MD57,Q8IWE4,55.87,12.01,358,1162.0,115,200,43
OG0005066,A0A8M9PPZ6,Q8IXT1,26.58,7.67,1238,1934.0,814,329,95
OG0005067,A0A8M1RMD2,Q8IZD0,34.47,6.46,557,1078.0,329,192,36
OG0005068,Q1LX29,Q8NA31,34.44,11.35,1057,2107.0,573,364,120
OG0005069,Q6DG99,Q8NC69,85.94,4.42,249,1177.0,24,214,11
OG0005070,A0A8M6Z1B7,Q8NEA6,38.76,7.31,1081,2397.0,583,419,79
OG0005071,Q1LWG4,Q8NF37,56.15,9.62,634,1975.0,217,356,61
